ναῦς,figo,incido2
μυρίζω,unguere,sepelio
ἀποκαλύπτω,reuelo,tempus
γόνυ,genu,pono
εἰλικρινής,commonitio,sincerus
σωφρόσυνος,sobrietas,optume
μονογενής,unigenitus,unicus
γογγύζω,murmuror,murmurabant
λοιμός,pestilentia,terror
ἀναδίδωμι,praesidium,statuo
φελόνην,troade,carpus
μεσονύκτιον,nox,medius
ἀκατάγνωστος,irreprehensibilis,uereor
προσδοκάω,exspecto,spero
ἀθλέω,certo2,legitimus
χολάω,fel,indignor
ἐπέρχομαι,superuenio,uirtus
ὥρα2,hora,illa
εἴσειμι,introeo,templum
λιβανωτός,alto,turibulum
διονύσιος,adherentes,allium
ἐμπνέω,inspiro,accedo
ὑποστρέφω,reuerto,regredior
ἐκβαίνω,quidem,reuerto
ἀρκέω,contineo,sufficio
αἰδώς,habitus,similis
πόπλιος,publius,insula
ἀλλόφυλος,accedo,nemo
ὁδηγός,caecus,duco
βεβαίωσις,confirmatio,iuro
συνκαθήμενος,superus,sequor
πάροδος2,spero,mano
μισθαποδότης,inquiro,sinis
λιμένες,uix,thalassa
μετ̓,finio,reddo
φήστῳ,appello2,dimitto
πορφύρω,purpureus,circumdo
γάμος,nuptiae,ibi
φωνή,uox,magna
περικυκλόω,coangusto,uallus
κυριακός,dominicus,cena
κλάω,frango,panis
βλάστος,at,pax
παρατυγχάνω,igitur,forus
στερέωμα,ordino,gaudeo
δογματίζω,decerno,uiuo
στόμα,os,os2
ιουδαῖοί,cres,magnalia
μουνυχιών,autem,eos
ῥυπαρία,saluo,malitia
πυλών,porta,ianua
ἀντικαθίστημι,resto,repugno
σεμνός,pudicus,bilinguis
δεκατεσσάρων,annus,quattuordecim
μεταλαμβάνω,cibus,peccatum
κέλλω,iubeo,benedico
βησαν,currus,baptizo
θυατείρων,mulier,aperio
βασιλευς,rex,causa
συναναμίγιυσθαι,epistula,oboedio
ἀλλήλων,inuicem,alteruter
παραλαμβάνω,assumo,mater
ἀδιάκριτος,simulatio,pudicus
ἄγνοια,ignorantia,configuro
ἁμάρτημα,remissio,blasphemo
ἔσχατος,nouus,nouissima
ἐξαγγέλλω,confirmo,praedico
θαδδαῖον,thomam,bartholomeum
παγιδεύω,capero,ineo
ζεῦγος,probo,alto
εὐαγγελίζομαι,euangelizo,praedico
κοινωνικός,communico,tribuo
ἑρμηνίαν,interpretatio,unusquisque
ἐπιφάνεια,aduentus,destruo
ἐλαφρία,numquid,caro2
ἀμώς,amos,matthathiae
ἐνθάδε,clamo,uenia
δημιουργός,conditor,exspecto
προσκαρτερέω,oratio,insto
προφθάνω,an,etiam
τυφλόω,imago,odi
διαχειρίζω,interimo,tento
τετραάρχου,saulus,doctor
ἀπάτωρ,sinis,mater
φιλοπρωτεύω,diotrepes,forsitan
ἄρρωστος,aegrotus,inpono
ἀλώπηξ,uulpis,caput
πέρα,mons,cado
ηιδει,caros,prosum
δέσμη,colligo,cresco
τριακόσιοι,trecenti,denarius
αμαρτιῶν,peccatum,diligo
καθαίρεσις,destructio,nam
ὀφθαλμός,oculus,aperio
ἐλεός,misero,hilaritas
ξυρέω,caput,uelo
ἱστορέω,quindecim,mando
πρώτως,cognomino,primus
ἀφυστερέω,auris,operarius
δημόσιος,publicus,reuinco
θευδᾶς,uiror,quicumque
τέχνη,artio,idem
πρασιά,centeni,quinquageni
χοῦς,puluis,fleo
ἐγγαρεύω,angario,cyreneum
χειρόγραφος,contrarium,decerno
ἀχρεῖος,inutilis,dens
διαπονέω,doleo,resurrectio
ἀμαθής,intellego,epistula
ἀνακαθίζω,resedeo,uiso
πλήρωμα,plenitudo,fragmentum
ναζαρηνός,nazarenus,perdo
κλινάριον,infirmus,eicio
αυτόν,commemoratio,peccatum
ἀνάγαιον,stratus,paro
πλάξ,tabula,manifesto
πρίσκιλλαν,praecipio,accedo
λάζω,animus,deficio
ιεζάβελ,manduco,muliero
μιχαήλ,michahel,audeo
ἀναγκαῖος,necessaria,magus
ἵππος,equus,sedeo
συμβουλεύω,consilium,dolus
ὀπτασία,uisio,uenia
πρίσκαν,priscus,saluto
ἐπιβαίνω,ascendo,hierosolymam
ἐπερωτάω,interrogo,accedo
ὑπάρχω,possideo,quisquam
ἀπαρνέομαι,nego,denego
ῥῆγμα,sinis,continuus
ἐξίημι,paulus,uolens
μύλινος,lapido,quasi
σαρκικός,carnalis,nam
παραδείκνυμι,festinus,apostolus
ἁρμός,diuisio,cogitatio
σάλπιγξ,tuba,uox
συνστοιχεῖ,mons,coniungo
ἐθνάρχης,damascenus,arete
σάρρας,considero,uolua
στέφανος,corona,caput
ανθρώπων,uniuersus,definio
ᾐκολούθει,interficio,sequor
καταμαρτυρέω,aduersum,sacerdos
ἀνέλεος,superexultat,misericordia
μέλη,pereo,corpus
δεξιός,dexter,sedeo
λάμψις,claritas,scientia
θύω,fermentum,paro
οἶδα,scio,tu
ἀβρααμ,libo,dauid
ἐπίγνωσις,agnitio,ueritas
εἰλικρινίᾳ,gratia,carnalis
φέγγος,tribulatio,post
καρδιογνώστης,cor,perhibeo
̔ρούφου,angario,alexander
κάλλιον,iudico,ubius
χόρτασμα,chanaan,uniuersus
χλαμύς,clamydem,exuo
ἐπακροάομαι,laudo,sila
δυσνόητος,intellego,epistula
λίτρα,libra,nicodemus
οἰκητήριος,superinduo,principor
θεοσεβής,peccator,uoluntas
ὑπολήνιον,parabola,agricola
συλλογίζομαι,at,quare
πυρρός,alius,rufus
ὀρινήν,montana,abeo
εορτης,festus,diligo
ὑπόνοια,contentio,superbus
ἔξεστι,licet2,an
περίεργος,curiosus,denarius
δεσμός,uinculo,statim
ἀγορά,forus,salutatio
ὅς,autem,eos
κολαφίζω,colaphus,caedo
τηρεύς,conseruo,tango
ἅρπασις,pereo,aeternus
ἐπιφωνέω,succlamo,acclamo
βαριησοῦς,insula,perambulo
μάστιξ,plaga3,sano
ουτος,rex,graece
βασίλειον,induo,uestimentum
σπουδάζω,pax,sollicitus
μέχρι,usque,mors
ἀκατάκριτος,paulus,romanus
ῥητός,doctrina,error
παραλλαγή,perfectus,desursum
τάχειον,celer,citus
ἑτεροζυγέω,iniquitas,participatio
καθό,prompto,communico
κοινωνία,communicatio,societas
τετράγωνος,quadro,milium
χορηγέω,glorior,ministro
ἁμαρτωλός,peccator,iustus
ιερᾷ,laboro,hierapolis
ἀπονίζω,proficio,pilatus
ἐκλογέω,electio,uas
ἐπιστημόω,mansuetudo,conuersatio
λύφθησαν,beatum,remitto
αἰτόν,iuror,paeniteo
αἰχμαλωσία,captiuitas,captiua
ἔπειτα,deinde,quidem
ἐμέω,frigidus,calidus
ἔπος,leui,decima
ἐζ,manduco,uiuo
πρόσωπον,facies,ante
παράβασις,praeuaricatio,adam
ρας,inpono,quicumque
προστρέχω,genu,flecto
κωσάμ,her,melchi
πέργαμος,scribo,ecclesia
γέλως,risus,miser
ἄρτιος,instructus,perficio
πνευματικός,spiritalis,carnalis
μητρολῴαις,subditus,lex
ὕσσωπον,hysopum,positus
ἐπιτάσσω,impero,praecipio
σιγή,silentium,sigilla
τελώνιον,sequor,sedeo
βιβλίον,liber,scriptum
ἱλαρός,prout,unusquisque
μωρία,stultitia,quidem
συντρίβω,confringo,comminuo
ἐνταφιασμός,sepelio,unguere
φανέρωσις,manifestatio,uniquique
περίσσευμα,abundantia,malus2
ἄνευ,sinis,murmuratio
θεοδίδακτος,fraternitas,inuicem
διάκονος,minister,carus
συνκληρονόμων,idem,repromissio
αἶνος,laus,magnifico
ἀνοικοδομέω,erigo,diruo
δύσκολος,difficilis,pecunia
μηνύω,paro,iacob
ἐπιτήδειος,pax,necessaria
προοράω,prouideo,trophimum
παραχειμάζω,hiemo,statuo
κόλασις,careo,caritas
ζώιον,animalis,quattuor
ἀποδεκατεύω,possideo,decima
ἐξομολογ́ησομαί,misericordia,honoro
ἐγγίσει,animus,duplico
ετει,galilaea,pilatus
ἁλληλουιά,alleluia,quasi
κόρινθος,corinthius,corinthus
σφόδρα,ualidus,contristo
νυμφίος,sponsus,ieiuno
πων,requiro,inuocatus
οὐδαμῶς,nequaquam,iuda
γνῶσις,scientia,caritas
ἀδδεί,her,melchi
συνέχω,teneo,coarto
χριστόσ̓,messia,interpretor
ιάσονος,iason,satis
ματαιότης,uanitas,subicio
βέβαιος,firmus,usque
βαριωνᾶ,caros,beatus
νομή,pascuus,cancer
σάκκος,bethsaida,cinis
μαριάμ,marius,mater
κεκοπίακες,deficio,patientia
ὕμνος,spiritalis,cor
ἐγκρίνω,audeo,comparo
φιλάργυρος,cupidus,inoboedio
ταλαιπωρέω,risus,miser
ἔνταλμα,doctrina,praecepto
ἀσέλγεια,impudicitia,immunditia
φιμόω,obmutesco,comminor
βαρύς,barabban,dimitto
κλινίδιον,lectus2,dimitto
πόσος,quantus,magus
λίμμα,reliquiae,electio
καιρόω,tempus,usque
ἄρκος,dedo,os2
μιμνήσκω,recordor,memoro
ιούδας,iudas,trado
ἑδραίωμα,tardo,ueritas
βερνίκη,rex,bernice
ἀναδείκνυμι,duo,suscipio
ιωνᾶς,ionas,nam
βαστάζω,porto,baiulo
ιούδαν,iudas,scarioth
ἀναστατόω,concito,milium
ἀναγγέλλω,adnuntio,quicumque
ἐπίἀφράζω,saluto,epaphras
κόσμιον,hospitalis,sobrius
καναναῖον,thomam,bartholomeum
ιόππην,ioppe,cognomino
πρίσκιλλα,aquilus,priscilla
ἱππεύς,eques,dimitto
ἰχθυάω,piscis,rete
κουφίζω,satio,adleuiabant
διαθήκη,testamentum,sanguis
νικόδημος,nicodemus,quomodo
κάλαμος,harundo,caput
ἄκαρπος,sinis,fructus2
ἀναβλέπω,respicio,caecus
πολίτευμα,conuersatio,etiam
βουνός,mons,collis
τῆξ,eicio,ancilla
οἷ2,saluo,teneo
θύω2,occido,manduco
αεί,semper,infensus
μεθιστάνω,caritas,scientia
θαυμαστός,mirabile,oculus
ἐπαναπαήσεται,pax,reuerto
περικλάω,tero,uigilo
πρίτος,murus,iaspis
εὐεργέτης,dominor,beneficium
πανταχόθεν,omnipotens,iustus
ἐπιμαρτυρέω,gratia,contestor
ἀπογραφή,cyrino,descriptio
ἀναλογίζομαι,animus,deficio
σπλαγχνίζομαι,misertus,misericordia
μνεία,memoria,ago
εὐάρεστος,placeo,probo
δειλίας,dilectio,timor
ἀνδρεύς,andreas,petrus
κλύδων,uentus,at
ἐκπλέω,nauigo,marcus
εἷς,unus,dico2
πρεσβῦτις,anus,criminatrix
ἡρῳδιάς,herodias,insidior
καταβαίνω,descendo,descendens
προφέρω,malus2,os2
χριστος,glorior,lingua
φυσιόω,inflo,cognosco
δόσις,communico,principium
ἑλίσσω,inuoluo,insula
συμφωνέω,denarius,conuenio
ποτίολοι,puteoli,circumlego
ἀγωνία,decurro,sudor
διδάσκαλἐ,conuerso,rabboni
ἐπιστολεύς,epistula,sermo
εὐδοκέω,placeo,complaceo
μετατίθημι,transfero,translatio
ὅλος,totus,totus2
ἄραφος,miles,uestimentum
ιουδαῖός,iudaeus,numquid
ψάλλω,aequo,psallat
σαλεύω,moueo,turbo
φθορά,semino,ignobilitas
λειτουργία,ministerium,obsequium
ἀκρίβεια,cilicia,ueritas
̔ρήγιον,syracusam,maneo
ἀνθύπατος,proconsularis,proconsul
προηγέομαι,fraternitas,honorus
ἀλλοτριεπίσκοπος,appetitor,maledicus
φιάλλω,fiala,septem
ἐπιπόθητος,ita,carus
αδελφοί,ita,fiducia
ἀδηλότης,incertus,spero
πανδοχεῖον,inpono,ago
αἰσχρός,turpe,mulier
σιμων,iustitium,apostolus
ἀδάπανος,sinis,praedico
ἁμαρ,inputo,peccatus
αὐχέω,exultat,incendo
εἰμί,autem,eos
πενιχρός,pauperculus,minutus
̔ρώμης,praecipio,accedo
ῥυπαρός,sordesco,sordes
στάχυς,spica,uello
λάμεχ,cainan,sem
δαιμονιάω,daemonium,eicio
ἐκθαμβέω,cooperio,iuuenis
προφήτης,propheta,esaias
πάταρα,rhodos,indo
τροπή,perfectus,desursum
βλαστάω,incresco,dormio
γυναικεῖος,scientia,similis
διαπαρατριβή,conflictatio,priuo
κενόδοξος,inuideo,prouoco
ἀβαδδών,abaddon,apollyon
ἐπιδίδωμι,porrigo,numquid
προσκυνητής,quaero,nam
καλαμόω,calamus,scribo
στέγος,suffero,spero
τρώγω,manduco,bibo
ἄλυπος,uiso,sinis
ἀπέρχομαι,abeo,iterum
διψᾷ,sitio,exsurio
κολωνία,indo,primus
συμμαρτυρέω,testimonium,reddo
εὕα,formo,adam
μέλαινα,iuro,album
κατακόπτω,monumentum,semper
κέραμος,turbo,ascendo
ἤδη,iam,hora
ἐλέγχω,arguo,increpo
ἀρχέλαος,secedo,galilaea
περιδέω,abeo,statim
προσαναπληρόω,desum,suppleo
σάρκινος,carnalis,spiritalis
γάρ,enim,non
ἔσωθεν,intus,foris
ἀνάψυξις,praedico,refrigerium
πατριά,paternitas,benedico
ἀναπληρόω,adimpleo,idus
διαβάλλω,diues,apud
κληρονόμος,heres,here
παραβιάζομαι,cogo,inclino
ἐπιεικίᾳ,aurum,protraho
ἐκπλήσσω,doctrina,admiror
διισχυρί,at,affirmo
ἐνδύω,induo,uestio
ἐπιμένω,permaneo,maneo
βότρυς,alto,alius
γυμνιτεύω,colaphus,exsurio
ἰκόνιον,iconium,lystra
ἱεροσυλέω,sacrilegium,moechor
μίσθιος,mercenarius,iam
ψῆφος,psalmus,spiritalis
λιθάω,lapido,naufragium
λόγιον,eloquium,etenim
στρῆνος,diues,bibo
ἁφάω,corpus,totus
προσψαύω,tango,at
ὀδούς,dens,stridor
μῦθος,fabula,ineptus
ἁπαλός,parabola,disco
πασχα,dolus,teneo
ἐπισκοπή,episcopatus,uisitatio
πτερύγιον,statuo,templum
ἀπαρτισμός,uolens,aedifico
ἀπογραφεύς,pereo,iudas
ἀσωτία,luxuria,luxurio
πιότης,oliua,aliquis
ἡγεμονεύω,cyrino,descriptio
αὐτόχειρ,armamenta,nauus
τάραχος,turbatio,factum
πενθέω,lugeo,fleo
φορέσωμεν,terrenus,caelestis
ἐξιόω,dignus,habitus
ἔριον,lana,nix
ἐτἵθεσαν,tango,infirmus
καρπέω,fructus2,malus2
ἀπάγω,duco,porto
ιωβήλ,naasson,obed
πάθη,immuto,natura
φύσις,natura,lego
γλωσσόκομος,loculus,egenus
φαρές,pharis,esrom
ἐπιτέλλω,consummo,mundo
ἀβιούδ,eliachim,azor
ἐλευθερία,libertas,seruitus
φαρμακάω,furtum,homicidium
ἀλοάω,trituro,os2
ἐκπέμπω,dimitto,abeo
διερμηνευτής,interpres,taceo
ἐκλογή,electio,reliquiae
κατάδηλος,melchisedech,exsurgo
δεύτερος,secundus,tertius
των,rex,causa
ἑκατονταετής,considero,uolua
φρέαρ,puteus,putea
κατασκήνωσις,caput,ubius
ἀκριβής,diligens,certus
λαμά,interpretor,nona
χρυσόω,purpura,lapis
ὑπέρακμος,nubo,existimo
συράκουσαι,syracusam,maneo
χράομαι,utor,ago
ἀναβαίνω,ascendo,hierosolyma
παραδειγματίζω,renouo,crucifigentes
κλάσμα,fragmentum,duodecim
συνζητούντων,benus,interrogo
λήμψεται,merces,uita
ιωβήδ,obed,booz
ὑπόμνησις,mater,fides
ἐκπίπτω,excido2,incido2
ἀρτάω,panis,panus
κούαρτος,saluto,erastus
ἐπικέλλω,figo,incido2
ματταθίου,matthathiae,iosech
πηλός,oculus,lutus
περιρρήγνυμι,scissis,caedes
πτωχεία,diues,tribulatio
πωλέομαι,passer,ueneunt
βηθλεέμ,bethleem,magus
χρόνος,tempus,uiuo
ἀετός,aquila,uolo2
ἐγενηθη,ualidus,contristo
ἐπισφαλής,ieiunium,consolor
ἐγκρατής,hospitalis,sobrius
διασῴζω,euado,saluus
δωρέω,dono,diuinus
χριστιανός,christianus,cognomino
ἀποφεύγω,superbus,pellico
καταβάλλω,deicio,patior
κατάγνυμι,frango,crus
οὐδέ,possum,nemo
πρίζω,angustio,caprina
κατάρτισις,infirmus,gaudeo
εὐπρόσδεκτος,acceptum,oblatio
ὀνικός,suspendo,scandalizo
αὐλητής,tumultuor,tibicen
τετράποδος,quadrupedius,serpo
πρωΐ,mane,ualidus
προευηγγελίσατο,iustifico,prouideo
εἰδέα,nix,fulgur
σέβομαι,colo,synagoga
ἐρημία,solitudo,saturo
ἴασπις,iaspis,lapis
σύμφορος,honestum,utilitas
ἄμμος,harena,marum
ἐνδημέω,peregrinor,audeo
κυκλός,circuitus,sedeo
προτρέχω,praecurro,sycomorum
πρόσω,longus,cur
πατριάρχης,patriarcha,dedo
ἄλογος,blasphemo,ignoro
τρεῖς,tres,tribus
ἀντιτάσσω,resisto,humilis
θηριομαχέω,resurgo,manduco
ἕνδεκα,undecim,regredior
ἀστεῖος,mensis,moses
ἀνασταυρόω,renouo,crucifigentes
δύναμαι,possum,non
ὄγκος,certamen,inpono
πορεία,ito,diues
εἰρηνοποιός,beatum,pacificus
ἀφειδία,honorus,humilito
ἀλεξανδρινῷ,castum,insigne
ἀντίκειμαι,aduersarius,aduersor
ἐπισχύω,at,uniuersus
δυναμόω,conforto,potentia
οὐράνιος,caelestis,plantatio
συγκακουχέομαι,iucunditas,peccatum
ὑποδέχομαι,excipio,suscipio
δραχμή,perdo,dragmam
συντύχη,syntychen,euhodiam
ἐκεῖ,ibi,illic2
ψιθυρισμός,contentio,dissensio
λεγιῶνας,legio,duodecim
ἥσσων,libet,impendo
ἐγείρω,surgo,resurgo
ἐν,tu,autem
ἀμόω,abortiuus,optume
χαλιναγωγός,uano,lingua
ἀποστολή,apostolatus,gens
ἀποστασίου,repudium,libellus
προσλαμβάνω,assumo,coepi
κλίνη,lectus2,caput
μαάθ,iosech,matthathiae
ᾠόν,ouum,porrigo
ἀπολάπτω,saluus,sagino
αἰνός,exiliens,laudo
ἀπολείπω,relinquo,sabbatismus
περιαστράπτω,appropinquo,circumfulgeo
ἐφέσιος,ephesii,diana
καιάφα,anna,adduco
δή,nusquam,barnaban
ἀντίδικος,aduersarius,trado
παλαιός,uetus,nouus
ἐπικαθίζω,pullum,inpono
ἐπί,eos,supo
προνοοῦμεν,prouideo,etiam
παροίχομαι,fructifer,pluuius
ἀγαπάω,diligo,ego
διαγγελῇ,pharao,scriptura
χρήσιμος,contendo,subuersio
δωδεκάφυλος,spero,duodecim
κωμόπολις,proximi,praedico
σύνειμι,interrogo,claritas
πνευματόω,curo,immundus
εἴκω,subiectio,cedo
κρίσπος,crispus,baptizo
εἰσπηδάω,petitum,introgressus
δεισιδαίμων,quasi,atheniensis
προσαίτης,sedeo,hiericho
ἐκδέχομαι,exspecto,donec
πιέζω,apprehendo,manus
κλαύδιος,claudius,nomen
ἑρπετόν,serpo,quadrupedius
σαβαώθ,sabaoth,auris
μεταίρω,consummo,iste
κυρήνη,cyrene,lybiae
μήτιγε,saecularia,iudico
σωτήρ,saluator,salutaris
ἐρεύγομαι,parabola,propheta
μαρτύρομαι,testimonium,perhibeo
συντέμνω,breuio,aequitas
πεῖρα,experior,uerbero
κόκκος,granum,sinapis
ἔριφος,epulor,at
γράφος,scribo,scriptura
ψευδοδιδάσκαλος,celer,magister
ἐπιλησμονή,libertas,permaneo
συκοφαντέω,contineo,interrogo
ψώχω,manduco,uello
παρθενίη,anna,aser
παραπικρασμός,exacerbatio,desertum
ἐξαράομαι,maledixisti,rabbi
ἀποδὥσει,aerarius,alexander
ἀποτίνω,reddo,scribo
ιωνάμ,eliachim,iuda
συλλημφθέντα,exercitus,superuenio
καταχράω,sinis,praedico
μάκελλος,macellus,interrogo
χάλαζα,factum,grando
λογομαχία,contentio,superbus
διάνοια,mens,cor
θεράπων,famulus,testimonium
θυρεός,extinguere,scutum
καταβάτης,descendo,tollo
δούλειος,dicte,genero
ιωανάν,nerion,resa
ιωσαφάτ,asum,gigno
διανέμω,comminor,ullus
πρόσκαιρος,temporalis,scandalizo
μάρθα,martha,ministro
δημήτριος,demetrius,artifex
δώρημα,donum,gratia
ψιθυριστής,susurro,malignitas
ἐνάρχομαι,confido,coepi
ἐκπνέω,exspiro,clamo
συγκαλύπτω,operio,nihil
ἱμάς,dignus,soluo
προφῆτις,anna,manduco
πρῶτος,primus,prior
εἴδαμέν,eicio,praecepto
ἐννέα,nouo,nonaginta
σφυρίς,sporta,septem
ἀδελ,comprehendo,fur
καυστηριάζω,cauterio,hypocrisis
ἅλωσις,corruptione,blasphemo
λυχνία,candelabrum,pono
νῶτον,dorsum,incuruus
ἀφορμή,occasio,peccatus
ὅραμα,uisus2,uisio
ἐρωτάω,rogo,interrogo
θύινος,argentum,purpura
ἀρνίον,agnus,thronus
σεβαστός,appello2,augustus
ὑπερβολή,modus,supra
καταφεύγω,confugio,lycaonia
συνευωχέομαι,macula,luxurio
μέντοι,tamen,cognosco
σκάνδαλος,scandalum,offensio
καταλύω,destruo,aedifico
κτίστης,ita,benefacio
συνπαραγενόμενοι,spectaculum,reuerto
βιβρώσκω,manduco,cibus
χρονοτριβέω,pentecosten,festino
κατακλυσμός,diluuium,noe
κληρονομέω,possideo,heredito
λεγιών,legio,interrogo
ναασσών,naasson,salmo
καταναρκάω,sinis,parens2
ἀξίνη,fructus2,excido2
χείρων,malus,priores
θορυβάζομαι,sollicito,turbo
ῥοιζηδόν,transsum,fur
ἔμπροσθεν,ante,coram
ματαιόω,insipiens,dimitto
πυκτεύω,uerbero,pugnus
ὕ,aestimo,forus
κολάζω,comminor,clarifico
ξενίζω,hospitor,coriarius
τετράδιον,apprehendo,miles
ἄγγος,malus2,eligo
χείρ,manus,manon
καίτοιγε,quisquis,baptizo
γνωστός,nosco,cognosco
εἰσάγω,induco,templum
ἀγαθοεργέω,communico,tribuo
σωτηρία,salus,fides
πανπληθεί,barabban,dimitto
ἀληθεύω,inimicus,caritas
καθέζομαι,sedeo,templum
πρόσκλισις,sinis,electa
ἄμφοδος,biuius,pullum
τρυφή,deliciae,luxurio
μηδαμῶς,numquam,immundus
λέγω,dico2,eos
ἀνανεόομαι,renouo,menta
γραφή,scriptura,impleo
ὁμοθυμαδόν,unianimis,uno
ἀντίλυτρον,redemptio,testimonium
κακοηθία,susurro,malignitas
παρεισέρχομαι,superabundo,subintro
πέτρα,petra,pono
δέω,alligo,soluo
ἀρκετός,sufficio,malitia
μήτηρ,mater,marius
διαμερισμός,separatio,pax
πτηνός,caros,piscis
ἀμφίβληστρον,piscator,andream
πετρον,lyddae,uniuersus
βόθυνος,foueo,caecus
ἐπιστρέφω,conuerto,reuerto
μελιτήνη,humanitas,insula
προβάτιον,amo,iohannis
βρεφόω,fides,possum
ἄμαχος,litigiosus,modestus
μάγος,magus,nome
ἐλεήμων,misericors,beatum
ὥστε,ito,ita
ἄρος,igitur,ita
ιορδάνην,baptizo,iordanes
προαυλέω,at,atrius
ἐμωράνθησαν,stultus,sapio
σβέννυμι,extinguere,extingo
ααρών,aaron,sacerdos
πρωτότοκος,primogenitus,imago
κρυπτός,abscondo,occultus
ταρσεύς,quaero,saulus
θυμιατήριον,manna,uirga
ἀσχήμων,ignobilis,membro
ἀπρόσκοπος,sinis,offensio
ἀφόρισις,inuicem,separo
ἐφορεύω,abeo,egredior
ἄφρων,insipiens,stultus
ἐφοβή,parens2,fidus
ἀναθεωρέω,ara,ignotum
ὀστράκινος,uasum,fictilis
παλαιότης,lego2,ito
λογικός,lac,gigno
ὀκν́ησῃς,prope,duo
οἰκουμένη,orbus,uniuersum
καταφέρω,hierosolyma,probo
κομέω,come,uelamen
ἅννα,anna,aser
ιεχονίας,zorobabel,salathihel
φώς,petitum,introgressus
ἀλεξανδρεύς,alexandrinus,potens
ἐκκλείω,excludo,aemulor
βάρβαρος,barbarus,graece
τετραάρχης,herodes,tetrarches
λόγιαθεοῦ,glorior,ministro
ιωάνῃ,intueor,iohanne
συμπαθέω,conpatior,melioro
ιησους,scribo,rex
σάτον,similis,mulier
βλαστάνω,fructus2,pluuius
δόλιος,subdolus,pseudoapostoli
ὀπή,emano,dulcis
σχεδόν,paene,remissio
θεον,exhortor,confirmo
ἐπιτελέσει,confido,coepi
ἐκθαμβέομαι,crucifixum,quaero
ὀρίνω,montana,timor
κώμη,castellum,pullum
κατασύρω,trado,libero
παράσημον,castum,insigne
συμπαρακαλέω,inuicem,fides
παράδοσις,traditio,teneo
ἀνάσσω,nauigo,indo
ἀγών,certamen,testis
ἐπανάγκης,inpono,uisus2
ἶρις,irus,aspectus2
πρεσβεία,legatio,pax
εώρακα,magdalene,marius
πλήν,uerumtamen,uae
βάρος,pondus,leuis
σεμνύνω,sobrio,pudicus
μυκτηρίζω,irrideo,erro
ὁμόω,tamen,superordino
σπεύδω,festino,descendo
λύκιος,pelagus,lycius
καναναῖος,cananeus,scariotes
ἀμέριμνος,securus,sinis
σαρκάζω,saturo,caro2
σαλήμ,sal,rex
φίλιππος,philippus,caesarea
τρυγέω,uinea,falx
διασαφέω,parabola,dimitto
ὄμνυμι,iuror,iuro
συνέχυννεν,affirmo,saulus
μεγαλωσύνη,dexter,consido
ὑπακοή,oboedientia,oboeditio
συνδέω,uinctor,laboro
κύμινον,misericordia,relinquo
τοιγαροῖν,certamen,inpono
σινδών,sindon,inuoluo
σεμνότης,castitas,integritas
χοραζείν,bethsaida,cinis
ἀσφάλειος,pax,superuenio
διαπορέω,quisnam,haesito
κρύπτης,ingredior,nemo
ἄφνω,subitus,repens2
ἐπίνοια,remitto,ita
μνημόσυνον,memoria,ubicumque
ἀνακαινίζω,renouo,crucifigentes
παραβάτης,rearguo,transgressor
πενθερά,socrus,nurum
θύραντοῦ,sindon,depono
οἰκιακός,domesticus,inimicus
σουσάννα,iohanna,susanna
ἰδιώτης,idiota,diiudico
ζωοποίησις,corpus,uiuifico
ἐφραίμ,abeo,palam
ἰσόψυχος,affectio,sincero
στρατεύω,milito,stipendium
κλισία,quinquageni,conuiuium
ἐπιφαύω,dormio,exsurgo
μαγδαληνή,magdalene,marius
συνεισέρχομαι,alius,abeo
πάρθος,cappadocia,elamitae
̔ρεβέκκα,concubitus,rebecca
ἄσπονδος,incontineo,criminator
μετακινέω,tamen,permaneo
συνέρχομαι,conuenio,manduco
ἐπιορκέω,iuramentum,iterum
δάκτυλος,digitus,tango
προσδαπανάω,denarius,reddo
ψυχας,iumentum,oleum
νικολαϊτῶν,nicolaita,teneo
ἀφρόομαι,dissipat,dilanio
μαθθίαν,matthiam,adnumero
χῖος,miletus,applico
αὐτῆ,duplico,reddo
ὀργή,ira,indignatio
μαδιάμ,genero,duo
συνμέτοχα,concorporalis,conparticipo
συνομορέω,indo,iustus
ὕψιστος,altus,excelsus
κόπτω,plango,lamento
ὑμών,pax,sempiternus
ἐπεκα,beatum,remitto
δαπανάω,petitum,insumo
τιμάω,honorus,mater
συναρμολογέω,aedificatio,construo
κατακυριεύω,dominor,princeps
καυματίζω,sol,aestus
προλημφθῇ,considero,spiritalis
ψευδομάρτυς,fallo,resurgo
μετά,cum,eos
συρία,syrius,cilicia
διορύσσω,fur,tinea
ἐπάρατος,leuatus,appropinquo
ἀμίαντος,immarcescibilis,immaculatus
εὐλάβεια,reuerentia,ita
ἐπισκηνόω,libet,infirmitas
καθημερινός,hebraei,ministerium
σιτευτός,sagino,occido
αἰώνιος,aeternus,uita
ἄνθρωπος,homo,dico2
κενόω,euacuo,exinanio
εὐσχήμων,honestum,nullus
ὧραι,uxor,quasi
βηθλεἐμ,galilaea,dauid
ζηλεύω,aemulo,castigo
βηθσαιδά,bethsaida,philippus
πεινᾷν,satio,humilio
σωτήριος,salutaris,galea
ἄπειμι,absum,praesens
περίλυπος,contristo,iusiurandum
γαλλίων,iniquus,sustineo
ζῆλος,aemulatio,contentio
τερτύλλου,quin,aduersus
τελείωσις,beatum,dicte
τας,probation,probo
ἐξεφίημι,surgo,cado
